,code,geom,box
263,S_k_2178,"                                            geometry
0  POLYGON ((143.39625 -26.66983, 143.37615 -26.6...","{'lats': [-26.66982505605793, -26.669823635488314, -26.651772801896744, -26.651771382438042], 'lons': [143.3962451067927, 143.37615331257453, 143.37615331257453, 143.39624194565]}"
264,S_k_2179,"                                            geometry
0  POLYGON ((143.39034 -26.58653, 143.37026 -26.5...","{'lats': [-26.586525163052517, -26.586523747606215, -26.56847270261146, -26.568471288274505], 'lons': [143.39033782931247, 143.37026059691496, 143.37026059691496, 143.39033468189288]}"
265,S_k_2180,"                                            geometry
0  POLYGON ((143.45935 -26.70683, 143.43925 -26.7...","{'lats': [-26.70682500845934, -26.70682358561172, -26.688772846067558, -26.68877142433155], 'lons': [143.45934834947874, 143.43925006683435, 143.43925006683435, 143.45934518222666]}"
266,S_k_2181,"                                            geometry
0  POLYGON ((143.52064 -26.65863, 143.50055 -26.6...","{'lats': [-26.658625070457195, -26.65862365057685, -26.64057278853466, -26.640571369765016], 'lons': [143.52064412646007, 143.50055429383076, 143.50055429383076, 143.52064096716498]}"
267,S_k_2183,"                                            geometry
0  POLYGON ((143.95397 -26.92062, 143.93383 -26.9...","{'lats': [-26.92062473252991, -26.920623296490696, -26.90257310214775, -26.902571667224215], 'lons': [143.95396721024605, 143.9338311883352, 143.9338311883352, 143.95396400752347]}"
268,S_k_2184,"                                            geometry
0  POLYGON ((144.15838 -27.10692, 144.13821 -27.1...","{'lats': [-27.106924490867584, -27.1069230432937, -27.088873326454674, -27.088871880000053], 'lons': [144.15838381740778, 144.13821456560424, 144.13821456560424, 144.15838058354066]}"
269,S_k_2185,"                                            geometry
0  POLYGON ((144.12939 -27.19602, 144.10921 -27.1...","{'lats': [-27.196024374890026, -27.196022921786298, -27.177973434112133, -27.177971982129403], 'lons': [144.1293918170604, 144.10920655846607, 144.10920655846607, 144.1293885682193]}"
270,S_k_2186,"                                            geometry
0  POLYGON ((145.48709 -26.06173, 145.46711 -26.0...","{'lats': [-26.061725831773852, -26.06172444843927, -26.043672082213263, -26.043670699978342], 'lons': [145.48709270513154, 145.46710576382742, 145.46710576382742, 145.48708964319104]}"
271,S_k_2193,"                                            geometry
0  POLYGON ((144.58946 -26.86452, 144.56934 -26.8...","{'lats': [-26.8645248050782, -26.864523372505104, -26.84647303481478, -26.84647160335629], 'lons': [144.58946224088564, 144.56933616236228, 144.56933616236228, 144.58945904749825]}"
272,S_k_2194,"                                            geometry
0  POLYGON ((144.48436 -26.78262, 144.46424 -26.7...","{'lats': [-26.782624910804845, -26.782623483285878, -26.76457293669302, -26.764571510287098], 'lons': [144.48435501222977, 144.4642433978133, 144.4642433978133, 144.484351832435]}"
273,S_k_2195,"                                            geometry
0  POLYGON ((145.02564 -26.56853, 145.00556 -26.5...","{'lats': [-26.56852518614222, -26.568523771802038, -26.550472681186214, -26.55047126795504], 'lons': [145.02563626091558, 145.00556216679158, 145.0055621667916, 145.02563311645577]}"
274,S_k_2196,"                                            geometry
0  POLYGON ((144.90964 -26.64563, 144.88956 -26.6...","{'lats': [-26.64562508716539, -26.64562366808492, -26.627572773030074, -26.627571355060073], 'lons': [144.90964298929444, 144.88955543206797, 144.88955543206797, 144.90963983214297]}"
275,S_k_2197,"                                            geometry
0  POLYGON ((145.44589 -26.04463, 145.42591 -26.0...","{'lats': [-26.04462585340633, -26.044624471113323, -26.02657206214828, -26.02657068095462], 'lons': [145.44589125569442, 145.42590721464296, 145.42590721464296, 145.44588819651116]}"
276,S_k_2198,"                                            geometry
0  POLYGON ((145.13344 -26.64693, 145.11336 -26.6...","{'lats': [-26.646925085494818, -26.646923666334374, -26.62887277458029, -26.628871356530333], 'lons': [145.1334431029762, 145.11335531827913, 145.11335531827913, 145.13343994561046]}"
277,S_k_2199,"                                            geometry
0  POLYGON ((146.11802 -26.39253, 146.09798 -26.3...","{'lats': [-26.39252541133701, -26.392524007794417, -26.37447247223959, -26.37447106980273], 'lons': [146.11802100325013, 146.0979774388713, 146.0979774388713, 146.11801788762452]}"
278,S_k_2200,"                                            geometry
0  POLYGON ((145.88954 -26.60643, 145.86946 -26.6...","{'lats': [-26.60642513751299, -26.606423720843416, -26.588372726310254, -26.588371310750397], 'lons': [145.889539564985, 145.86945885960557, 145.86945885960557, 145.88953641429094]}"
279,S_k_2201,"                                            geometry
0  POLYGON ((145.64595 -26.72372, 145.62585 -26.7...","{'lats': [-26.72372498670325, -26.723723562814648, -26.705672866257256, -26.705671443480593], 'lons': [145.64594983268688, 145.62584858222982, 145.62584858222982, 145.6459466626415]}"
280,S_k_2202,"                                            geometry
0  POLYGON ((145.75494 -26.66613, 145.73485 -26.6...","{'lats': [-26.666125060815297, -26.6661236404734, -26.64807279748205, -26.648071378251], 'lons': [145.75494478286927, 145.73485363680317, 145.73485363680317, 145.75494162233704]}"
281,S_k_2203,"                                            geometry
0  POLYGON ((145.82244 -26.64233, 145.80236 -26.6...","{'lats': [-26.642325091405812, -26.642323672528374, -26.62427276909516, -26.624271351328115], 'lons': [145.82244270075248, 145.8023557208819, 145.8023557208819, 145.822439544145]}"
282,S_k_2204,"                                            geometry
0  POLYGON ((145.70703 -26.53523, 145.68697 -26.5...","{'lats': [-26.535225228829653, -26.5352238165349, -26.51717264157668, -26.51717123039031], 'lons': [145.70703336327927, 145.68696506716242, 145.68696506716242, 145.70703022428964]}"
283,S_k_2205,"                                            geometry
0  POLYGON ((145.70204 -26.58273, 145.68196 -26.5...","{'lats': [-26.5827251679279, -26.582723752715143, -26.56467269808749, -26.564671283984005], 'lons': [145.70203749808326, 145.68196092845665, 145.68196092845665, 145.7020343512887]}"
284,S_k_2206,"                                            geometry
0  POLYGON ((145.50736 -26.78622, 145.48724 -26.7...","{'lats': [-26.786224906162172, -26.786223478421192, -26.76817294100164, -26.76817151437378], 'lons': [145.50735532932353, 145.4872430804212, 145.4872430804212, 145.50735214893223]}"
285,S_k_2207,"                                            geometry
0  POLYGON ((145.38405 -26.71103, 145.36395 -26.7...","{'lats': [-26.711025003053393, -26.711023579947096, -26.69297285108428, -26.692971429089678], 'lons': [145.38404871796428, 145.3639496980019, 145.36394969800193, 145.38404555001824]}"
286,S_k_2208,"                                            geometry
0  POLYGON ((144.59407 -25.77593, 144.57413 -25.7...","{'lats': [-25.775926192010132, -25.775924826045085, -25.757871748117633, -25.7578703832471], 'lons': [144.59406865135512, 144.57412984052755, 144.57412984052755, 144.59406563527048]}"
287,S_k_2209,"                                            geometry
0  POLYGON ((145.16376 -26.84172, 145.14364 -26.8...","{'lats': [-26.841724834533476, -26.841723403368103, -26.82367300747768, -26.823671577426477], 'lons': [145.16376022540652, 145.1436381797352, 145.1436381797352, 145.16375703580744]}"
288,S_k_2210,"                                            geometry
0  POLYGON ((145.12968 -27.05422, 145.10952 -27.0...","{'lats': [-27.054224559343325, -27.054223115036123, -27.036173262894, -27.036171819705043], 'lons': [145.12967910326935, 145.10951928415807, 145.10951928415807, 145.12967587823482]}"
289,S_k_2211,"                                            geometry
0  POLYGON ((145.20281 -27.35492, 145.18259 -27.3...","{'lats': [-27.354924167419007, -27.354922704431946, -27.33687362671321, -27.336872164850256], 'lons': [145.20280617576628, 145.18259218634668, 145.18259218634668, 145.20280290009288]}"
290,S_k_2212,"                                            geometry
0  POLYGON ((145.49098 -27.03862, 145.47082 -27.0...","{'lats': [-27.038624579595815, -27.038623136255033, -27.020573244095605, -27.02057180187277], 'lons': [145.4909777102913, 145.47082067844147, 145.47082067844147, 145.49097448786796]}"
291,S_k_2213,"                                            geometry
0  POLYGON ((145.50068 -27.00902, 145.48052 -27.0...","{'lats': [-27.00902461800176, -27.009023176493965, -26.990973208447613, -26.990971768057193], 'lons': [145.500675070313, 145.48052332089443, 145.48052332089443, 145.50067185283993]}"
292,S_k_2214,"                                            geometry
0  POLYGON ((145.19313 -27.57062, 145.17287 -27.5...","{'lats': [-27.57062388448783, -27.5706224080401, -27.552573889393017, -27.55257241407367], 'lons': [145.1931258573076, 145.1728724864646, 145.1728724864646, 145.19312254494548]}"
293,S_k_2215,"                                            geometry
0  POLYGON ((145.17373 -27.66012, 145.15346 -27.6...","{'lats': [-27.660123766656206, -27.660122284608093, -27.64207399879923, -27.642072517881296], 'lons': [145.17373408842352, 145.15346424769334, 145.15346424769334, 145.17373076074765]}"
294,S_k_2216,"                                            geometry
0  POLYGON ((145.17014 -27.70832, 145.14986 -27.7...","{'lats': [-27.70832370309307, -27.708322218025174, -27.690274057819362, -27.6902725738826], 'lons': [145.17013853706163, 145.1498597949213, 145.1498597949213, 145.1701352011163]}"
295,S_k_2217,"                                            geometry
0  POLYGON ((145.12684 -27.77222, 145.10655 -27.7...","{'lats': [-27.772223618712598, -27.772222129637267, -27.75417413617108, -27.754172648228177], 'lons': [145.12684445182555, 145.10655387466494, 145.10655387466494, 145.12684110489315]}"
296,S_k_2218,"                                            geometry
0  POLYGON ((144.93768 -28.19042, 144.91731 -28.1...","{'lats': [-28.190423063318917, -28.190421547902055, -28.1723746519386, -28.172373137662714], 'lons': [144.93768364593151, 144.91731464427, 144.91731464427, 144.93768022640648]}"
297,S_k_2219,"                                            geometry
0  POLYGON ((144.66736 -25.63493, 144.64744 -25.6...","{'lats': [-25.634926368695133, -25.634925011269285, -25.61687158428447, -25.616870227950635], 'lons': [144.66735691795222, 144.64744158515177, 144.64744158515177, 144.66735392431428]}"
298,S_k_2220,"                                            geometry
0  POLYGON ((144.75338 -28.16122, 144.73302 -28.1...","{'lats': [-28.1612231022747, -28.161221588703597, -28.143174615759303, -28.14317310332857], 'lons': [144.75338088182824, 144.7330174109266, 144.7330174109266, 144.75337746741096]}"
299,S_k_2221,"                                            geometry
0  POLYGON ((144.74175 -27.85392, 144.72145 -27.8...","{'lats': [-27.853923510639724, -27.853922016433952, -27.835874236525814, -27.835872743454114], 'lons': [144.74175204265717, 144.7214462767908, 144.7214462767908, 144.74174868163695]}"
300,S_k_2222,"                                            geometry
0  POLYGON ((144.65726 -27.92812, 144.63694 -27.9...","{'lats': [-27.928123412306384, -27.928121913434577, -27.91007432783981, -27.910072830103587], 'lons': [144.65725896440205, 144.63693934863025, 144.63693934863025, 144.65725559054798]}"
301,S_k_2225,"                                            geometry
0  POLYGON ((144.59484 -27.70282, 144.57456 -27.7...","{'lats': [-27.70282371034983, -27.702822225626647, -27.68477405108117, -27.68477256748901], 'lons': [144.5948380288772, 144.5745603035778, 144.5745603035778, 144.5948346938763]}"
302,S_k_2226,"                                            geometry
0  POLYGON ((144.59864 -27.68032, 144.57836 -27.6...","{'lats': [-27.680323740026665, -27.68032225671332, -27.66227402352533, -27.66227254134256], 'lons': [144.5986359514429, 144.57836238294243, 144.57836238294243, 144.59863262030328]}"
303,S_k_2227,"                                            geometry
0  POLYGON ((144.62731 -27.40942, 144.60709 -27.4...","{'lats': [-27.40942409607265, -27.40942262968938, -27.391373692949962, -27.391372227691882], 'lons': [144.62731112787907, 144.60708722961425, 144.60708722961425, 144.62730784296468]}"
304,S_k_2228,"                                            geometry
0  POLYGON ((144.28744 -27.68512, 144.26716 -27.6...","{'lats': [-27.68512373369695, -27.685122250082884, -27.667074029402634, -27.667072546919243], 'lons': [144.28743639442638, 144.26716193954726, 144.26716193954726, 144.2874330624633]}"
305,S_k_2230,"                                            geometry
0  POLYGON ((144.75405 -25.55473, 144.73415 -25.5...","{'lats': [-25.55472646888423, -25.554725116306656, -25.536671491392394, -25.536670139905404], 'lons': [144.7540502831918, 144.73414822626913, 144.73414822626913, 144.75404730227004]}"
306,S_k_2234,"                                            geometry
0  POLYGON ((144.08205 -27.85852, 144.06175 -27.8...","{'lats': [-27.8585235045486, -27.85852201005374, -27.840474242182033, -27.84047274882134], 'lons': [144.08205247099926, 144.06174584805154, 144.06174584805154, 144.0820491091845]}"
