,code,geom,box
458,S_k_1024,"                                            geometry
0  POLYGON ((116.46394 -33.36472, 116.44245 -33.3...","{'lats': [-33.36471578288074, -33.36471392304662, -33.34668141456642, -33.34667955599931], 'lons': [116.46394385915652, 116.44245392525085, 116.44245392525085, 116.46393942781573]}"
459,S_k_1030,"                                            geometry
0  POLYGON ((116.40755 -33.41802, 116.38605 -33.4...","{'lats': [-33.41801570438986, -33.41801384080812, -33.3999814874259, -33.39997962511269], 'lons': [116.40755041615405, 116.386047362415, 116.386047362415, 116.40754597313371]}"
460,S_k_1031,"                                            geometry
0  POLYGON ((116.49695 -33.41892, 116.47545 -33.4...","{'lats': [-33.41891570306396, -33.41891383941891, -33.40088148865665, -33.400879626280144], 'lons': [116.4969505270213, 116.47544725144905, 116.47544725144905, 116.49694608380348]}"
461,S_k_1033,"                                            geometry
0  POLYGON ((116.42035 -33.45482, 116.39884 -33.4...","{'lats': [-33.45481565016068, -33.45481378398885, -33.43678153776305, -33.43677967286079], 'lons': [116.42035495342589, 116.39884282110374, 116.39884282110374, 116.42035050232464]}"
462,S_k_1035,"                                            geometry
0  POLYGON ((115.88706 -33.52982, 115.86553 -33.5...","{'lats': [-33.529815539547116, -33.52981366808981, -33.51178164043455, -33.511779770248964], 'lons': [115.88706422622668, 115.86553354004879, 115.86553354004879, 115.88705975861308]}"
463,S_k_1036,"                                            geometry
0  POLYGON ((115.90306 -33.50602, 115.88154 -33.5...","{'lats': [-33.506015574661845, -33.50601370488278, -33.48798160784157, -33.48797973933354], 'lons': [115.90306127992608, 115.88153648897185, 115.88153648897185, 115.90305681755865]}"
464,S_k_1039,"                                            geometry
0  POLYGON ((115.80406 -33.52172, 115.78253 -33.5...","{'lats': [-33.52171555149932, -33.521713680613274, -33.50368162934072, -33.503679759726175], 'lons': [115.80406322310424, 115.78253454406405, 115.78253454406405, 115.80405875727675]}"
465,S_k_1041,"                                            geometry
0  POLYGON ((116.11866 -33.51632, 116.09714 -33.5...","{'lats': [-33.516315559466655, -33.51631368896141, -33.498281621945566, -33.49827975271165], 'lons': [116.11866255457949, 116.09713521318385, 116.09713521318385, 116.11865808994239]}"
466,S_k_1042,"                                            geometry
0  POLYGON ((116.33146 -33.49892, 116.30994 -33.4...","{'lats': [-33.498915585134846, -33.49891371585625, -33.480881598120575, -33.48087973011282], 'lons': [116.33146040166, 116.30993736801969, 116.30993736801969, 116.33145594085649]}"
467,S_k_1045,"                                            geometry
0  POLYGON ((116.34606 -33.47882, 116.32454 -33.4...","{'lats': [-33.47881561477776, -33.47881374691555, -33.460781570605945, -33.460779704013994], 'lons': [116.34605791697525, 116.3245398549162, 116.3245398549162, 116.34605346059635]}"
468,S_k_1047,"                                            geometry
0  POLYGON ((116.00625 -33.42572, 115.98475 -33.4...","{'lats': [-33.425715693045454, -33.42571382892195, -33.40768149795618, -33.40767963510142], 'lons': [116.00625136484473, 115.98474641287973, 115.98474641287973, 116.0062469201347]}"
469,S_k_1051,"                                            geometry
0  POLYGON ((116.14665 -33.44382, 116.12514 -33.4...","{'lats': [-33.44381566637362, -33.443813800976216, -33.42578152271382, -33.42577965858568], 'lons': [116.14665359630938, 116.12514417942839, 116.12514417942839, 116.14664914762504]}"
470,S_k_1052,"                                            geometry
0  POLYGON ((116.28125 -33.44462, 116.25974 -33.4...","{'lats': [-33.4446156651946, -33.44461379974088, -33.426581523808245, -33.42657965962382], 'lons': [116.28125369498383, 116.25974408066612, 116.25974408066612, 116.28124924612378]}"
471,S_k_1053,"                                            geometry
0  POLYGON ((116.11725 -33.42522, 116.09575 -33.4...","{'lats': [-33.42521569378214, -33.425213829693824, -33.40718149727236, -33.40717963445277], 'lons': [116.11725130323045, 116.09574647454883, 116.09574647454883, 116.11724685863012]}"
472,S_k_1054,"                                            geometry
0  POLYGON ((116.14315 -33.42442, 116.12165 -33.4...","{'lats': [-33.424415694960835, -33.42441383092881, -33.40638149617826, -33.406379633414936], 'lons': [116.14315120465078, 116.12164657321628, 116.12164657321628, 116.14314676022605]}"
473,S_k_1055,"                                            geometry
0  POLYGON ((116.24505 -33.40822, 116.22355 -33.4...","{'lats': [-33.40821571882628, -33.40821385593394, -33.390181474025376, -33.39017961240128], 'lons': [116.24504920925283, 116.22354857039079, 116.22354857039079, 116.24504476838213]}"
474,S_k_1056,"                                            geometry
0  POLYGON ((116.20925 -33.39102, 116.18775 -33.3...","{'lats': [-33.39101574415855, -33.39101388247581, -33.3729814505107, -33.3729795900957], 'lons': [116.20924709243417, 116.1877506890942, 116.1877506890942, 116.20924265533394]}"
475,S_k_1059,"                                            geometry
0  POLYGON ((116.07248 -33.65172, 116.05092 -33.6...","{'lats': [-33.651715359501, -33.6517134794338, -33.633681807543404, -33.63367992875145], 'lons': [116.07247937129338, 116.0509183815043, 116.0509183815043, 116.0724748767175]}"
476,S_k_1060,"                                            geometry
0  POLYGON ((116.12858 -33.66912, 116.10702 -33.6...","{'lats': [-33.669115333774904, -33.66911345247678, -33.651081831419916, -33.65107995139754], 'lons': [116.12858154056447, 116.10701621030312, 116.10701621030312, 116.12857704212739]}"
477,S_k_1062,"                                            geometry
0  POLYGON ((116.19708 -33.68812, 116.17551 -33.6...","{'lats': [-33.68811530567574, -33.68811342303293, -33.67008185749864, -33.67007997613212], 'lons': [116.19708391144407, 116.17551383731409, 116.17551383731409, 116.19707940878713]}"
478,S_k_1065,"                                            geometry
0  POLYGON ((115.94788 -33.68582, 115.92631 -33.6...","{'lats': [-33.685815309077626, -33.685813426597626, -33.66778185434137, -33.66777997313759], 'lons': [115.94788362432419, 115.9263141246894, 115.9263141246894, 115.94787912217826]}"
479,S_k_1067,"                                            geometry
0  POLYGON ((116.11029 -33.70372, 116.08871 -33.7...","{'lats': [-33.703715282598985, -33.70371339885169, -33.68568187891581, -33.68567999644525], 'lons': [116.11028585972893, 116.08871188729593, 116.08871188729593, 116.11028135360442]}"
480,S_k_1069,"                                            geometry
0  POLYGON ((115.94489 -33.70472, 115.92331 -33.7...","{'lats': [-33.70471528111954, -33.704713397301425, -33.686681880288866, -33.686679997747525], 'lons': [115.94488598467028, 115.92331176224337, 115.92331176224337, 115.94488147832341]}"
481,S_k_1070,"                                            geometry
0  POLYGON ((116.26609 -33.72322, 116.24451 -33.7...","{'lats': [-33.72321525374568, -33.723213368617216, -33.705181905693834, -33.705180021842686], 'lons': [116.26608829720176, 116.24450944765461, 116.24450944765461, 116.26608378673923]}"
482,S_k_1073,"                                            geometry
0  POLYGON ((116.02649 -33.74042, 116.00491 -33.7...","{'lats': [-33.74041522828878, -33.74041334194154, -33.72238192931943, -33.72238004425001], 'lons': [116.02649044913164, 116.00490729381035, 116.00490729381035, 116.02648593483944]}"
483,S_k_1076,"                                            geometry
0  POLYGON ((116.17380 -33.81332, 116.15220 -33.8...","{'lats': [-33.813315120322486, -33.81331322880429, -33.795282029516144, -33.79528013927788], 'lons': [116.17379959017691, 116.15219814463404, 116.15219814463404, 116.1737950596186]}"
484,S_k_1077,"                                            geometry
0  POLYGON ((116.03790 -33.81362, 116.01630 -33.8...","{'lats': [-33.813615119877944, -33.81361322833846, -33.79558202992869, -33.795580139669134], 'lons': [116.03789962786259, 116.01629810691486, 116.01629810691486, 116.0378950972372]}"
485,S_k_1078,"                                            geometry
0  POLYGON ((116.27230 -33.85002, 116.25069 -33.8...","{'lats': [-33.850015065926044, -33.85001317180134, -33.83198207999623, -33.831980187152546], 'lons': [116.27230420454411, 116.25069352616283, 116.25069352616283, 116.27229966577575]}"
486,S_k_1079,"                                            geometry
0  POLYGON ((116.04721 -33.86802, 116.02559 -33.8...","{'lats': [-33.868015039236106, -33.86801314383222, -33.84998210476417, -33.84998021064183], 'lons': [116.04720647078665, 116.02559125790482, 116.02559125790482, 116.04720192798632]}"
487,S_k_1080,"                                            geometry
0  POLYGON ((115.89240 -33.78572, 115.87080 -33.7...","{'lats': [-33.78571516121202, -33.78571327165257, -33.76768199156971, -33.767680103289386], 'lons': [115.8923961254892, 115.87080161240347, 115.87080161240347, 115.89239160109584]}"
488,S_k_1082,"                                            geometry
0  POLYGON ((115.92371 -33.88662, 115.90209 -33.8...","{'lats': [-33.88661501164924, -33.886613114922966, -33.86858213036411, -33.86858023491992], 'lons': [115.92370881469236, 115.9020889119147, 115.9020889119147, 115.9237042677221]}"
489,S_k_1085,"                                            geometry
0  POLYGON ((115.56569 -33.75812, 115.54411 -33.7...","{'lats': [-33.758115202085214, -33.758113314483275, -33.74008195363773, -33.74008006731411], 'lons': [115.5656926655313, 115.54410507543905, 115.54410507543905, 115.56568814729484]}"
490,S_k_1086,"                                            geometry
0  POLYGON ((115.72977 -33.58272, 115.70823 -33.5...","{'lats': [-33.582715461453645, -33.582713586262926, -33.56468171291816, -33.564679839000675], 'lons': [115.72977078738762, 115.70822697304845, 115.70822697304845, 115.72976630809234]}"
491,S_k_1088,"                                            geometry
0  POLYGON ((115.75137 -33.55602, 115.72983 -33.5...","{'lats': [-33.55601550087707, -33.55601362757127, -33.537981676327, -33.53797980429367], 'lons': [115.75136747365147, 115.72983028973374, 115.72983028973374, 115.75136300025586]}"
492,S_k_1089,"                                            geometry
0  POLYGON ((115.71321 -33.92961, 115.69158 -33.9...","{'lats': [-33.92961494784509, -33.92961304805951, -33.911582189571675, -33.911580291069434], 'lons': [115.71321424166504, 115.69158348011605, 115.69158348011605, 115.71320968504051]}"
493,S_k_1093,"                                            geometry
0  POLYGON ((115.77158 -33.64952, 115.75002 -33.6...","{'lats': [-33.64951536275327, -33.64951348284167, -33.631481804524945, -33.63147992588851], 'lons': [115.77157909715079, 115.75001865589083, 115.75001865589083, 115.77157460306287]}"
494,S_k_1096,"                                            geometry
0  POLYGON ((115.67051 -33.89741, 115.64889 -33.8...","{'lats': [-33.89741499562769, -33.89741309813332, -33.879382145231574, -33.8793802490196], 'lons': [115.6705101766602, 115.64888754873566, 115.64888754873566, 115.670505627267]}"
495,S_k_1097,"                                            geometry
0  POLYGON ((115.67250 -33.82932, 115.65090 -33.8...","{'lats': [-33.82931509661096, -33.82931320395668, -33.811282051520685, -33.81128016014682], 'lons': [115.6725016008597, 115.6508961321629, 115.6508961321629, 115.67249706672382]}"
496,S_k_1098,"                                            geometry
0  POLYGON ((115.65039 -33.74302, 115.62881 -33.7...","{'lats': [-33.74301522444011, -33.74301333790859, -33.72498193289125, -33.72498004763762], 'lons': [115.65039077458282, 115.62880696806967, 115.62880696806967, 115.65038625971142]}"
497,S_k_1099,"                                            geometry
0  POLYGON ((115.65249 -33.69732, 115.63091 -33.6...","{'lats': [-33.69731529206699, -33.697313408772864, -33.6792818701287, -33.67927998811113], 'lons': [115.65248506025056, 115.63091268748555, 115.63091268748555, 115.65248055554893]}"
498,S_k_1100,"                                            geometry
0  POLYGON ((115.64742 -33.94311, 115.62578 -33.9...","{'lats': [-33.943114927805446, -33.94311302705874, -33.9250822081672, -33.92508030870424], 'lons': [115.64741594786518, 115.6257817723988, 115.6257817723988, 115.64741138820558]}"
499,S_k_1101,"                                            geometry
0  POLYGON ((115.67300 -33.77762, 115.65140 -33.7...","{'lats': [-33.77761517320909, -33.77761328422426, -33.75958198043598, -33.75958009273003], 'lons': [115.67299510957669, 115.65140262921965, 115.65140262921965, 115.67299058699108]}"
500,S_k_1102,"                                            geometry
0  POLYGON ((115.63101 -33.86922, 115.60939 -33.8...","{'lats': [-33.86921503745653, -33.869213141967336, -33.85118210641558, -33.85118021220797], 'lons': [115.63100662194128, 115.6093911066158, 115.6093911066158, 115.63100207887206]}"
501,S_k_1103,"                                            geometry
0  POLYGON ((115.62990 -33.82392, 115.60830 -33.8...","{'lats': [-33.82391510461421, -33.823913212343406, -33.805882044093615, -33.80588015310306], 'lons': [115.62990092207626, 115.60829681155006, 115.60829681155006, 115.6298963891481]}"
